row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_stdby.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area,Unnamed: 23
2141,341.21173707613366,4.4465265,height,,,,,,,,,,,0.0,0.0,16938538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2142,351.19611022606216,4.4465265,height,,,,,,,,,,,0.0,0.0,18474754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2143,359.2221824867406,4.4465265,height,,,,,,,,,,,0.0,0.0,15823180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2144,369.2066273362312,4.4465265,height,,,,,,,,,,,0.0,0.0,27152604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2145,387.2170088836341,4.4465265,height,,,,,,,,,,,0.0,0.0,5214409.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2146,405.2275434079128,4.4465265,height,,,,,,,,,,,0.0,0.0,34046532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2147,549.306515103254,4.4465265,height,,,,,,,,,,,0.0,0.0,11917000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2148,566.3331098112774,4.4465265,height,,,,,,,,,,,0.0,0.0,5397595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2149,571.2881806010395,4.4465265,height,,,,,,,,,,,0.0,0.0,25072924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2150,587.2613753844691,4.4465265,height,,,,,,,,,,,0.0,0.0,3692169.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2151,594.3641616202806,4.4465265,height,,,,,,,,,,,0.0,0.0,16277147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2152,990.529009013742,4.454591,height,,,,,,,,,,,0.0,0.0,2647449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2153,337.2167968618736,4.4712534,height,,,,,,,,,,,0.0,0.0,2451069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2154,355.2275273956901,4.4712534,height,,,,,,,,,,,0.0,0.0,3266342.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2155,519.2961483964937,4.4712534,height,,,,,,,,,,,0.0,0.0,2908685.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2156,139.98277539324317,4.4751873,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873276.2,2051633.1,
2157,208.03987399458,4.4796867,height,,,,,,,,,,,0.0,0.0,1283732.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2158,162.99850526246857,4.4797463,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489477.5,
2159,190.9933939282731,4.4797463,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3068252.0,
2160,796.434576166412,4.496674,height,,,,,,,,,,,0.0,0.0,2549666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2161,404.19663737360713,4.501807,height,,,,,,,,,,,0.0,6475822.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2162,271.2426051196169,4.5048656,height,,,,,,,,,,,0.0,0.0,2232620.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2163,451.3065115592022,4.5048656,height,,,,,,,,,,,0.0,0.0,1713477.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2164,798.4492701704643,4.5048656,height,,,,,,,,,,,0.0,0.0,19383278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2165,803.4043201598313,4.5048656,height,,,,,,,,,,,0.0,0.0,17595876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2166,870.4341031758503,4.5048656,height,,,,,,,,,,,0.0,0.0,5627269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2167,289.2531617411053,4.5131345,height,,,,,,,,,,,0.0,0.0,5945178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2168,884.4496381743826,4.5131345,height,,,,,,,,,,,0.0,0.0,14866150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2169,889.4051155445696,4.5131345,height,,,,,,,,,,,0.0,0.0,3389995.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2170,942.4941614792376,4.5215154,height,,,,,,,,,,,0.0,0.0,1179642.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2171,259.0970540759115,4.5354924,height,,,,,,,,,,,0.0,2486184.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2172,351.21496948536003,4.538778,height,,,,,,,,,,,0.0,0.0,1099766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2173,478.2232328210189,4.5438695,height,,,,,,,,,,,0.0,5984636.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2174,876.381081188922,4.5438695,height,,,,,,,,,,,0.0,1972939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2175,780.3234910182783,4.5607405,height,,,,,,,,,,,0.0,1929632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2176,227.983087275653,4.560912,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789089.6,
2177,566.3690431200235,4.5720797,height,,,,,,,,,,,0.0,0.0,18704704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2178,257.1537826204623,4.5799694,height,,,,,,,,,,,0.0,0.0,7776008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2179,309.22151182664106,4.5799694,height,,,,,,,,,,,0.0,0.0,13338585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2180,319.20596469645267,4.5799694,height,,,,,,,,,,,0.0,0.0,11916093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2181,337.2163420063834,4.5799694,height,,,,,,,,,,,0.0,0.0,269967460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2182,355.2269740060626,4.5799694,height,,,,,,,,,,,0.0,0.0,331914400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2183,373.23760789383056,4.5799694,height,,,,,,,,,,,0.0,0.0,137613400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2184,391.24798378682107,4.5799694,height,,,,,,,,,,,0.0,0.0,61592468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2185,414.26443306975455,4.5799694,height,,,,,,,,,,,0.0,0.0,9683353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2186,467.2799404597907,4.5799694,height,,,,,,,,,,,0.0,0.0,12590349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2187,485.2904176600954,4.5799694,height,,,,,,,,,,,0.0,0.0,37520564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2188,503.3007224430257,4.5799694,height,,,,,,,,,,,0.0,0.0,21739794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2189,521.3108532371904,4.5799694,height,,,,,,,,,,,0.0,0.0,376463550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2190,538.3374232546668,4.5799694,height,,,,,,,,,,,0.0,0.0,154109620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2191,543.2930065384784,4.5799694,height,,,,,,,,,,,0.0,0.0,46632080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2192,559.2669862596231,4.5799694,height,,,,,,,,,,,0.0,0.0,9567773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2193,562.3376089793042,4.5799694,height,,,,,,,,,,,0.0,0.0,31671408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2194,584.3194906009389,4.5799694,height,,,,,,,,,,,0.0,0.0,17963450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2195,798.4894651263774,4.5799694,height,,,,,,,,,,,0.0,0.0,74337680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2196,911.5513985371958,4.5799694,height,,,,,,,,,,,0.0,0.0,11546206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2197,1058.6422208361923,4.5799694,height,,,,,,,,,,,0.0,0.0,33846596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2198,1063.5977629855042,4.5799694,height,,,,,,,,,,,0.0,0.0,15300071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2199,191.16464678031215,4.584287,height,,,,,,,,,,,3976135.0,3944393.8,1174787.6,4705904.0,4546086.0,4876369.0,4619156.0,0.0,4644833.0,4959817.5,
2200,213.14664314986075,4.5848265,height,,,,,,,,,,,4264270.5,3305742.8,0.0,4930764.5,4652252.5,5175270.5,5217271.0,0.0,4984543.5,5799966.0,
2201,291.2108814537608,4.5878506,height,,,,,,,,,,,0.0,0.0,7052831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2202,884.4488122853749,4.5878506,height,,,,,,,,,,,0.0,0.0,5468500.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2203,942.4906506307916,4.5878506,height,,,,,,,,,,,0.0,0.0,23906714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2204,1041.6153489691485,4.5878506,height,,,,,,,,,,,0.0,0.0,10127692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2205,235.16944654071455,4.589826,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749883.4,0.0,0.0,
2206,796.4336766982235,4.5957546,height,,,,,,,,,,,0.0,0.0,8131586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2207,209.15407511705607,4.6029687,height,,,,,,,,,,,0.0,1296843.2,0.0,0.0,1435493.2,0.0,0.0,0.0,1468932.1,1591984.5,
2208,137.98769527216425,4.620292,height,,,,,,,,,,,0.0,0.0,1312349.0,0.0,0.0,0.0,0.0,1001399.75,0.0,1023319.44,
2209,190.99342739428224,4.636078,height,,,,,,,,,,,2937821.0,0.0,2547161.5,0.0,2655706.2,0.0,0.0,4338775.5,0.0,0.0,
2210,139.98264818083928,4.636651,height,,,,,,,,,,,1796512.6,1720645.9,1619018.2,0.0,0.0,0.0,0.0,1611124.4,0.0,0.0,
2211,533.1293806337097,4.639701,height,,,,,,,,,,,2904429.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2212,299.2374957375037,4.644969,height,,,,,,,,,,,0.0,0.0,7769737.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2213,658.3808617162244,4.644969,height,,,,,,,,,,,0.0,0.0,10616867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2214,663.3363397789425,4.644969,height,,,,,,,,,,,0.0,0.0,6690089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2215,285.1701152431567,4.653124,height,,,,,,,,,,,0.0,2227219.5,4372315.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2216,477.2857382091075,4.653124,height,,,,,,,,,,,0.0,1958055.4,4121628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2217,495.29594573078873,4.653124,height,,,,,,,,,,,0.0,3429096.8,7219790.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2218,713.3144605054298,4.653121,height,,,,,,,,,,,0.0,0.0,3395168.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2219,697.3412385635975,4.653124,height,,,,,,,,,,,0.0,14480017.0,29152468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2220,162.9985288240547,4.653954,height,,,,,,,,,,,2317108.2,0.0,2024223.2,0.0,2119796.8,0.0,0.0,3191340.5,0.0,0.0,
2221,692.3859437798216,4.6545544,height,,,,,,,,,,,3269872.5,14916816.0,34858692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2222,852.4233202133539,4.6614294,height,,,,,,,,,,,0.0,3685108.5,1972687.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2223,128.95156295167132,4.6753798,height,,,,,,,,,,,853959.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2224,257.1289224500909,4.6779747,height,,,,,,,,,,,0.0,2648072.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2225,404.1964834731976,4.6779747,height,,,,,,,,,,,0.0,16087055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2226,776.2921425926605,4.6779747,height,,,,,,,,,,,0.0,2592317.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2227,290.2119526610489,4.704208,height,,,,,,,,,,,0.0,0.0,8171299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2228,729.3680557319034,4.7077093,height,,,,,,,,,,,0.0,4382222.5,6535132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2229,139.98269041955962,4.708071,height,,,,,,,,,,,1790574.2,0.0,1679018.4,1958103.1,0.0,0.0,0.0,0.0,0.0,0.0,
2230,162.9985215862549,4.708071,height,,,,,,,,,,,2258915.8,0.0,2121904.5,2535707.2,0.0,0.0,0.0,0.0,0.0,0.0,
2231,190.9934258598236,4.708071,height,,,,,,,,,,,2964971.0,0.0,2884819.0,3229143.2,0.0,0.0,0.0,0.0,0.0,0.0,
2232,266.1731035970463,4.7111807,height,,,,,,,,,,,0.0,4180360.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2233,724.4129083639118,4.7118235,height,,,,,,,,,,,0.0,3513632.8,7661727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2234,199.9886685026422,4.7124662,height,,,,,,,,,,,0.0,0.0,4558874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2235,226.18061330425377,4.715475,height,,,,,,,,,,,9295459.0,10082578.0,9669072.0,8034454.0,8042608.5,8542199.0,7817975.5,0.0,9294595.0,9119969.0,
2236,244.19124253341693,4.715475,height,,,,,,,,,,,7157778.0,7763548.5,7578763.5,6241882.5,6160849.5,6620106.0,6138639.0,0.0,7063521.0,6957741.0,
2237,198.1863707826313,4.716253,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1468697.0,0.0,0.0,0.0,
2238,214.1806271222578,4.7174053,height,,,,,,,,,,,4073283.2,4650204.0,4417269.5,4188515.5,4167965.2,4375427.5,4235816.5,0.0,4382470.5,4407912.5,
2239,236.16239468142828,4.7174582,height,,,,,,,,,,,1130504.8,1296084.0,1267080.5,1120294.1,1108052.4,1319714.9,1138994.4,0.0,1170866.2,1134691.0,
2240,226.0124273513406,4.718411,height,,,,,,,,,,,0.0,0.0,0.0,730509.56,0.0,0.0,0.0,0.0,0.0,0.0,
2241,780.4386640427986,4.720679,height,,,,,,,,,,,0.0,0.0,13346904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2242,785.3941009814786,4.720679,height,,,,,,,,,,,0.0,0.0,4304601.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2243,259.2386333763403,4.721455,height,,,,,,,,,,,910713.06,0.0,0.0,932631.7,975892.0,980192.0,920000.0,0.0,942329.9,976591.06,
2244,401.2174046312039,4.724157,height,,,,,,,,,,,0.0,2800615.2,2530851.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2245,419.2281871440076,4.724157,height,,,,,,,,,,,0.0,2498256.8,2227980.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2246,457.1844117082993,4.724157,height,,,,,,,,,,,0.0,3570969.8,2919510.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2247,441.2103339659477,4.7262535,height,,,,,,,,,,,5398789.5,23810150.0,20147886.0,3177671.0,2685842.5,3220459.5,3086168.0,0.0,0.0,2835907.2,
2248,464.28655785253,4.7265,height,,,,,,,,,,,3390751.0,6302528.0,6016186.5,0.0,0.0,2371600.2,2193438.2,0.0,0.0,2090278.1,
2249,436.2549362322216,4.726805,height,,,,,,,,,,,4760181.5,8263543.0,7190103.0,4593872.5,4283390.0,4622420.0,4640297.5,0.0,4448915.5,4438251.5,
2250,257.1288578010317,4.727635,height,,,,,,,,,,,0.0,2541653.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2251,289.2523771808292,4.745995,height,,,,,,,,,,,0.0,0.0,2114289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2252,478.2231142445898,4.7526703,height,,,,,,,,,,,0.0,8170858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2253,404.196680772427,4.777964,height,,,,,,,,,,,0.0,2330182.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2254,261.11033697909164,4.783442,height,,,,,,,,,,,1293580.5,0.0,0.0,1340315.2,0.0,1138637.6,1180818.4,0.0,887231.5,1126006.5,
2255,171.9933859688195,4.7892118,height,,,,,,,,,,,0.0,0.0,1431668.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2256,227.9833078540144,4.793909,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764141.8,0.0,
2257,137.98774267993383,4.795475,height,,,,,,,,,,,921238.56,0.0,1260078.8,0.0,0.0,0.0,0.0,0.0,877806.3,852703.3,
2258,974.5333194239388,4.797524,height,,,,,,,,,,,0.0,0.0,2440641.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2259,139.98274265454847,4.7998114,height,,,,,,,,,,,0.0,0.0,1600994.8,0.0,0.0,0.0,0.0,0.0,1519587.5,0.0,
2260,246.24306010964477,4.8023276,height,,,,,,,,,,,53122496.0,33619420.0,56632276.0,0.0,0.0,0.0,0.0,0.0,17197762.0,18195502.0,
2261,158.96169868094677,4.8057137,height,,,,,,,,,,,0.0,0.0,2073864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2262,289.0922548309649,4.8057137,height,,,,,,,,,,,0.0,0.0,1997186.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2263,553.2991846574623,4.8057137,height,,,,,,,,,,,0.0,0.0,1809180.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2264,307.1028260371137,4.8138156,height,,,,,,,,,,,0.0,0.0,4522828.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2265,831.3742895324791,4.8138156,height,,,,,,,,,,,0.0,0.0,3897082.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2266,641.3153345434964,4.816599,height,,,,,,,,,,,0.0,2609152.5,4497247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2267,162.9985736668947,4.820189,height,,,,,,,,,,,0.0,2418093.8,2254662.5,0.0,0.0,0.0,0.0,0.0,2096253.1,0.0,
2268,636.3599200964547,4.8207674,height,,,,,,,,,,,0.0,1573219.2,1778174.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2269,271.24240484423734,4.8219113,height,,,,,,,,,,,0.0,0.0,4368377.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2270,289.2529636424261,4.8219113,height,,,,,,,,,,,0.0,0.0,13256894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2271,307.2636243290334,4.8219113,height,,,,,,,,,,,0.0,0.0,1978930.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2272,577.3375388691998,4.8219113,height,,,,,,,,,,,0.0,0.0,5637925.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2273,595.3481342740978,4.8219113,height,,,,,,,,,,,0.0,0.0,8824230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2274,613.3590325825071,4.8219113,height,,,,,,,,,,,0.0,0.0,4832747.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2275,810.4486068243536,4.8219113,height,,,,,,,,,,,0.0,0.0,39141716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2276,815.403610938408,4.8219113,height,,,,,,,,,,,0.0,0.0,28477082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2277,837.3380334014996,4.8219113,height,,,,,,,,,,,0.0,0.0,2195621.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2278,190.99349934080087,4.823105,height,,,,,,,,,,,0.0,3030894.5,2780615.5,0.0,0.0,0.0,0.0,0.0,2732760.2,0.0,
2279,202.2168635833442,4.824601,height,,,,,,,,,,,0.0,3894542.0,7838590.0,0.0,0.0,0.0,0.0,0.0,13015420.0,13215353.0,
2280,309.20638860561974,4.827976,height,,,,,,,,,,,0.0,1374355.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2281,511.2909326535239,4.8551235,height,,,,,,,,,,,0.0,0.0,1711375.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2282,708.3810087961111,4.8551235,height,,,,,,,,,,,0.0,0.0,13837226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2283,713.3367186473895,4.8551235,height,,,,,,,,,,,0.0,0.0,8973355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2284,478.222849792354,4.8613696,height,,,,,,,,,,,0.0,30188900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2285,277.2168135695433,4.8624716,height,,,,,,,,,,,0.0,1046606.3,2699338.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2286,295.2274060457804,4.8624716,height,,,,,,,,,,,0.0,1297907.5,3511653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2287,348.275020341895,4.8624716,height,,,,,,,,,,,0.0,2746215.2,7616267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2288,353.2304463884008,4.8624716,height,,,,,,,,,,,0.0,3827150.0,8434097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2289,324.19634881204195,4.89768,height,,,,,,,,,,,0.0,0.0,14321165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2290,261.1103368700495,4.898387,height,,,,,,,,,,,3010887.8,1916402.9,2275864.2,2809297.8,3010535.0,2524913.0,2739554.8,0.0,2587920.8,3170415.5,
2291,262.2381081051178,4.9111953,height,,,,,,,,,,,9632189.0,5587039.5,48566430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2292,493.2804459189238,4.9143357,height,,,,,,,,,,,0.0,0.0,1152910.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2293,740.4075179021704,4.9143357,height,,,,,,,,,,,0.0,0.0,2159093.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2294,745.3629356253052,4.9143357,height,,,,,,,,,,,0.0,0.0,1719388.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2295,297.2219865459782,4.9227858,height,,,,,,,,,,,0.0,0.0,1961663.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2296,690.3710733646881,4.9227858,height,,,,,,,,,,,0.0,0.0,2415438.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2297,227.98391006608296,4.923549,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,787991.8,0.0,0.0,0.0,
2298,695.3262173358218,4.9257975,height,,,,,,,,,,,0.0,5561336.5,2417754.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2299,137.98818501465755,4.932468,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,819187.9,0.0,0.0,0.0,
2300,139.9830213656281,4.9481354,height,,,,,,,,,,,0.0,0.0,0.0,1598013.1,0.0,0.0,1689308.0,0.0,0.0,0.0,
2301,162.99893686042063,4.948758,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2113617.8,2487988.2,0.0,0.0,0.0,
2302,190.993719140422,4.9567456,height,,,,,,,,,,,0.0,0.0,0.0,3142692.2,0.0,2878335.8,3162889.0,0.0,0.0,0.0,
2303,289.2531641324812,4.9754415,height,,,,,,,,,,,0.0,0.0,1284271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2304,339.2326305717609,4.9754415,height,,,,,,,,,,,0.0,0.0,1451851.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2305,375.2534526726373,4.9754415,height,,,,,,,,,,,0.0,0.0,1987672.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2306,420.3118100321489,4.9754415,height,,,,,,,,,,,0.0,0.0,2024878.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2307,367.2483935501385,4.988152,height,,,,,,,,,,,0.0,2079676.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2308,450.2704748612276,4.988152,height,,,,,,,,,,,0.0,2378190.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2309,455.2258166585347,4.988152,height,,,,,,,,,,,0.0,4527101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2310,580.384545968532,5.017231,height,,,,,,,,,,,0.0,0.0,17397360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2311,626.2759676549919,5.02171,height,,,,,,,,,,,0.0,4426506.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2312,313.07080853354086,5.0248857,height,,,,,,,,,,,7900765.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2313,309.2215074083798,5.025181,height,,,,,,,,,,,0.0,0.0,3227990.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2314,319.2059820172918,5.025181,height,,,,,,,,,,,0.0,0.0,2833133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2315,337.2164073492822,5.025181,height,,,,,,,,,,,0.0,0.0,64811850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2316,355.2270500349427,5.025181,height,,,,,,,,,,,0.0,0.0,81471350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2317,373.2376608906723,5.025181,height,,,,,,,,,,,0.0,0.0,33206246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2318,391.24800522078607,5.025181,height,,,,,,,,,,,0.0,0.0,18805064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2319,499.30602373574686,5.025181,height,,,,,,,,,,,0.0,0.0,8173881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2320,517.316634813385,5.025181,height,,,,,,,,,,,0.0,0.0,5161947.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2321,535.3266529199567,5.025181,height,,,,,,,,,,,0.0,0.0,107106584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2322,552.3531892456886,5.025181,height,,,,,,,,,,,0.0,0.0,47838144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2323,557.3085434145065,5.025181,height,,,,,,,,,,,0.0,0.0,29358568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2324,573.2826330558564,5.025181,height,,,,,,,,,,,0.0,0.0,5178439.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2325,576.3533890454784,5.025181,height,,,,,,,,,,,0.0,0.0,7901814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
