formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
2	C17H14O5	[M + H]+	C17H15O5+	Shikimates and Phenylpropanoids	0.999	Isoflavonoids	0.997	Isoflavones	0.997	Phenylpropanoids and polyketides	0.989	Isoflavonoids	0.996	O-methylated isoflavonoids	0.963	4'-O-methylated isoflavonoids	0.930	4'-O-methylisoflavones	0.923	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Isoflavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; 4'-O-methylated isoflavonoids; 4'-O-methylisoflavones; Isoflav-2-enes; 1-benzopyrans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	299.092	308	5.133	707551430920101683	707547842705561036	2350	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	Amino acids and Peptides	0.959	Histidine alkaloids	0.428	Imidazole alkaloids	0.432	Organoheterocyclic compounds	0.977	Azoles	0.755					Azoles	0.755	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	190.993	309	5.143	707551298224902231	707547842730726864	2351	
1	C24H38O10	[M + H3N + H]+	C24H42NO10+	Terpenoids	0.932	Apocarotenoids	0.314	Secoiridoid monoterpenoids	0.138	Lipids and lipid-like molecules	0.941	Prenol lipids	0.913	Terpene glycosides	0.792			Terpene glycosides	0.792	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	504.281	309	5.150	707551377404975690	707547842751698388	2352	
1	C10H21FO	[M + H]+	C10H22FO+	Fatty acids	0.796	Fatty acyls	0.784	Halogenated fatty acids	0.555	Organohalogen compounds	0.969	Organofluorides	0.917					Organofluorides	0.917	Organic compounds; Organohalogen compounds; Organofluorides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	177.165	310	5.168	707551349986809552	707547842860750304	2355	
1	C29H44O7	[M + H3N + H]+	C29H48NO7+	Terpenoids	1.000	Steroids	1.000	Cardenolides	1.000	Lipids and lipid-like molecules	0.968	Steroids and steroid derivatives	0.996	Steroid lactones	0.997	Cardenolides and derivatives	0.997	Cardenolide glycosides and derivatives	0.995	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Hexoses; Monosaccharides; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	522.343	311	5.179	707551314905649606	707547843007550972	2362	
1	C29H44O7	[M + Na]+	C29H44NaO7+	Terpenoids	0.997	Steroids	0.995	Cardenolides	0.997	Lipids and lipid-like molecules	0.965	Steroids and steroid derivatives	0.991	Steroid lactones	0.993	Cardenolides and derivatives	0.989	Cardenolide glycosides and derivatives	0.972	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Hexoses; Monosaccharides; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	527.299	311	5.179	707551330105807747	707547843028522496	2363	
4	C33H47NO8	[M - H2O + H]+	C33H46NO7+	Alkaloids	0.275	Linear polyketides	0.281	Open-chain polyketides	0.253	Lipids and lipid-like molecules	0.857	Fatty Acyls	0.539	Fatty amides	0.532			Fatty amides	0.532	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	568.325	311	5.179	707551332186182657	707547843104019976	2365	
3	C31H48O7	[M + H3N + H]+	C31H52NO7+	Terpenoids	0.999	Steroids	0.999	Cardenolides	1.000	Lipids and lipid-like molecules	0.961	Steroids and steroid derivatives	0.994	Steroid lactones	0.994	Cardenolides and derivatives	0.995	Cardenolide glycosides and derivatives	0.992	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Hexoses; Monosaccharides; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	550.374	311	5.179	707551343926040011	707547843066271236	2364	
1	C23H34O4	[M - H2O + H]+	C23H33O3+	Terpenoids	1.000	Steroids	1.000	Cardenolides	1.000	Lipids and lipid-like molecules	0.993	Steroids and steroid derivatives	0.999	Steroid lactones	0.996	Cardenolides and derivatives	0.977	Cardenolides and derivatives	0.977	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; 3-hydroxysteroids; 3-beta-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	357.243	311	5.179	707551348724323983	707547842923664876	2358	
1	C23H34O4	[M + H]+	C23H35O4+	Terpenoids	1.000	Steroids	1.000	Cardenolides	1.000	Lipids and lipid-like molecules	0.992	Steroids and steroid derivatives	0.999	Steroid lactones	0.995	Cardenolides and derivatives	0.973	Cardenolides and derivatives	0.973	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; 3-hydroxysteroids; 3-beta-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	375.253	311	5.179	707551352792799065	707547842944636400	2359	
1	C29H44O7	[M - H2O + H]+	C29H43O6+	Terpenoids	1.000	Steroids	1.000	Cardenolides	1.000	Lipids and lipid-like molecules	0.981	Steroids and steroid derivatives	0.998	Steroid lactones	0.997	Cardenolides and derivatives	0.997	Cardenolide glycosides and derivatives	0.993	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Hexoses; Monosaccharides; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	487.306	311	5.179	707551373332306336	707547842965607924	2360	
1	C23H32O3	[M - H2O + H]+	C23H31O2+	Terpenoids	0.999	Steroids	0.999	Cardenolides	0.988	Lipids and lipid-like molecules	0.986	Steroids and steroid derivatives	0.995	Steroid lactones	0.994	Cardenolides and derivatives	0.812	Cardenolides and derivatives	0.812	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; 3-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	339.232	311	5.179	707551374699649500	707547842902693352	2357	
2	C29H44O7	[M + H]+	C29H45O7+	Terpenoids	1.000	Steroids	1.000	Cardenolides	1.000	Lipids and lipid-like molecules	0.976	Steroids and steroid derivatives	0.997	Steroid lactones	0.998	Cardenolides and derivatives	0.998	Cardenolide glycosides and derivatives	0.995	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Hexoses; Monosaccharides; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	505.316	311	5.179	707551412536466829	707547842986579448	2361	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	Fatty acids	0.709	Small peptides	0.302	Aminoacids	0.278	Organosulfur compounds	0.981	Sulfenyl compounds	0.510					Sulfenyl compounds	0.510	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	139.983	311	5.187	707551414952386035	707547843141768716	2366	
6	C35H52O15	[M - H2O + H]+	C35H51O14+	Terpenoids	0.940	Diterpenoids	0.257	Secoiridoid monoterpenoids	0.202	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.970	Disaccharides	0.513	Disaccharides	0.513	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	695.325	311	5.190	707551352415311693	707547843179517456	2367	
3	C41H67NO14	[M - H2O + H]+	C41H66NO13+	Polyketides	1.000	Macrolides	0.999	Tylosins	0.858	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.991	Aminosaccharides	0.992	Aminoglycosides	0.974	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Lactones; Ketones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Aminosaccharides; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	780.454	314	5.230	707551352213985073	707547843259209240	2369	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	Amino acids and Peptides	0.922	Histidine alkaloids	0.128	Imidazole alkaloids	0.130	Organoheterocyclic compounds	0.977	Azoles	0.650					Azoles	0.650	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	190.995	315	5.246	707551412628741540	707547843330512416	2371	
1	C33H57NO16	[M - H2O + H]+	C33H56NO15+	Polyketides	0.950	Macrolides	0.981	Polyene macrolides	0.960	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.943	Aminosaccharides	0.949	Aminoglycosides	0.923	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Alkanolamines; Aminosaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	706.365	315	5.247	707551377505639009	707547843368261156	2372	
3	C32H52O13	[M + Na]+	C32H52NaO13+	Terpenoids	0.836	Diterpenoids	0.453	Secoiridoid monoterpenoids	0.187	Lipids and lipid-like molecules	0.843	Prenol lipids	0.715	Terpene glycosides	0.711	Diterpene glycosides	0.584	Diterpene glycosides	0.584	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Diterpenoids; Acetals; Secondary alcohols; Diterpene glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	667.331	315	5.248	707551327341761322	707547843410204200	2373	
2	C23H49O2P	[M + H3N + H]+	C23H53NO2P+	Fatty acids	0.727	Fatty acyls	0.762	Fatty alcohols	0.776	Organic oxygen compounds	0.977	Organooxygen compounds	0.863					Organooxygen compounds	0.863	Organic compounds; Organooxygen compounds; Organophosphorus compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	406.381	315	5.254	707551417749986914	707547843452147244	2374	
2	C9H19NO	[M + H]+	C9H20NO+	Fatty acids	0.922	Fatty amides	0.912	N-acyl amines	0.461	Organic acids and derivatives	0.902	Carboxylic acids and derivatives	0.726	Carboxylic acid derivatives	0.714	Carboxylic acid amides	0.747	Tertiary carboxylic acid amides	0.582	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	158.154	315	5.255	707551288838049755	707547843502478896	2375	
1	C13H22O2	[M + H3N + H]+	C13H26NO2+	Fatty acids	0.990	Fatty Acids and Conjugates	0.746	Unsaturated fatty acids	0.795	Lipids and lipid-like molecules	0.509							Lipids and lipid-like molecules	0.509	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	228.196	316	5.260	707551298841464954	707547843598947896	2377	
1	C15H29NO2	[M + H3N + H]+	C15H33N2O2+	Fatty acids	0.591	Fatty esters	0.258	Aminoacids	0.042	Organic acids and derivatives	0.934	Carboxylic acids and derivatives	0.937	Amino acids, peptides, and analogues	0.660	Amino acids and derivatives	0.660	Amino acids and derivatives	0.660	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	273.254	316	5.260	707551341489149314	707547843640890940	2378	
1	C36H50Cl2O4	[M + H3N + H]+	C36H54Cl2NO4+	Terpenoids	0.754	Carotenoids (C40)	0.173	Azaphilones	0.108	Lipids and lipid-like molecules	0.666							Lipids and lipid-like molecules	0.666	Organic compounds; Lipids and lipid-like molecules; Ethers; Organohalogen compounds; Organooxygen compounds; Organochlorides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	634.344	316	5.265	707551339639461188	707547843766720072	2381	
3	C30H48O13	[M + Na]+	C30H48NaO13+	Fatty acids	0.305	Macrolides	0.232	Secoiridoid monoterpenoids	0.165	Lipids and lipid-like molecules	0.827	Prenol lipids	0.469	Terpene glycosides	0.607			Terpene glycosides	0.607	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	639.299	316	5.265	707551366822746350	707547843808663116	2382	
1	C13H25NO2	[M + Na]+	C13H25NNaO2+	Fatty acids	0.658	Fatty amides	0.448	Aminoacids	0.134	Lipids and lipid-like molecules	0.552	Fatty Acyls	0.517					Fatty Acyls	0.517	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	250.178	316	5.266	707551340998415719	707547843850606160	2383	
1	C13H20O	[M - H2O + H]+	C13H19+	Terpenoids	0.959	Sesquiterpenoids	0.472	Pinane monoterpenoids	0.194	Lipids and lipid-like molecules	0.616	Prenol lipids	0.612					Prenol lipids	0.612	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	175.149	316	5.266	707551299294449795	707547843544421940	2376	
1	C13H22O2	[M + H]+	C13H23O2+	Fatty acids	0.561	Sesquiterpenoids	0.293	Unsaturated fatty acids	0.158	Lipids and lipid-like molecules	0.568							Lipids and lipid-like molecules	0.568	Organic compounds; Lipids and lipid-like molecules; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	211.170	316	5.267	707551308568056060	707547843682833984	2379	
1	C13H24O3	[M + H]+	C13H25O3+	Fatty acids	0.987	Fatty Acids and Conjugates	0.697	Oxo fatty acids	0.618	Lipids and lipid-like molecules	0.825	Fatty Acyls	0.819	Fatty acids and conjugates	0.692			Fatty acids and conjugates	0.692	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	229.181	316	5.267	707551306814836981	707547843724777028	2380	
1	C13H25NO2	[M + K]+	C13H25KNO2+	Fatty acids	0.984	Fatty amides	0.923	Primary amides	0.944	Lipids and lipid-like molecules	0.768	Fatty Acyls	0.719	Fatty amides	0.575			Fatty amides	0.575	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	266.152	316	5.270	707551466366166016	707547843892549204	2384	
1	C13H22O2	[M - H2O + H]+	C13H21O+	Terpenoids	0.904	Sesquiterpenoids	0.855	Caryophyllane sesquiterpenoids	0.260	Lipids and lipid-like molecules	0.645	Prenol lipids	0.589					Prenol lipids	0.589	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	193.159	316	5.270	707551497982831295	707547843934492248	2385	
1	C13H20O4	[M - H2O + H]+	C13H19O3+	Terpenoids	0.931	Apocarotenoids	0.269	Apocarotenoids(ε-)	0.415	Lipids and lipid-like molecules	0.800	Fatty Acyls	0.496	Fatty acids and conjugates	0.549	Branched fatty acids	0.617	Methyl-branched fatty acids	0.566	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Methyl-branched fatty acids; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	223.134	317	5.288	707551464810079188	707547844009989728	2387	
2	C30H44O10	[M + H]+	C30H45O10+	Terpenoids	0.958	Diterpenoids	0.533	Pimarane and Isopimarane diterpenoids	0.176	Lipids and lipid-like molecules	0.959	Prenol lipids	0.887	Terpene glycosides	0.726	Diterpene glycosides	0.728	Diterpene glycosides	0.728	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Diterpenoids; Acetals; Secondary alcohols; Diterpene glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	565.301	317	5.289	707551477166499413	707547844047738468	2388	
